247Sports_McNair_ALAvsARK_wk6,0.661202710476,0.0,0.0,0.0,0.0,0.0,0.000603838091759,0.0,0.00543454282583,0.00543454282583,0.0,0.0,0.0247573617621,0.032607256955,0.0422686664231,0.0,0.0247573617621,0.0368341235973,0.0259650379456,0.0217381713033,0.017511304661,0.0229458474869,0.0126805999269,0.0108690856517,0.00966140946815,0.00724605710111,0.000603838091759,0.00181151427528,0.0,0.0,0.0,0.0,0.0,0.0205304951198,0.00664221900935,0.00603838091759,0.00483070473407,0.000603838091759,0.00241535236704,0.0,0.00603838091759,0.00784989519287,0.00543454282583,0.00120767618352,0.00483070473407,0.0030191904588,0.00422686664231,0.00241535236704,0.0030191904588,0.000603838091759,0.00483070473407,0.0114729237434,0.030191904588,0.00120767618352,0.000603838091759,0.0030191904588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306749750614,0.0320034188632,0.0748759233781,0.111710046975,0.308561264889,0.0851411709381,0.067629866277,0.143713465839,0.213758684483,0.00120767618352,0.0253611998539,0.0809143042957,0.0670260281853,0.227043122501,0.205304951198,0.0374379616891,0.00422686664231,0.184774456078,0.252404322355,0.231269989144,0.0567607806254,0.0440801806984,0.0392494759644,0.00543454282583,0.0404571521479,0.00362302855056,0.0,0.0,0.0,0.0,0.0,
247Sports_Mcnair_ALAvsLOU_wk1,0.646464622458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011282105104,0.0011282105104,0.0,0.0,0.0270770522495,0.022564210208,0.0372309468431,0.0011282105104,0.0214359996976,0.0338463153119,0.0236924207184,0.0101538945936,0.0135385261248,0.0146667366352,0.00676926306239,0.00789747357278,0.0101538945936,0.00338463153119,0.0022564210208,0.0,0.0,0.0,0.0,0.0,0.0,0.0180513681664,0.0157949471456,0.016923157656,0.00789747357278,0.0011282105104,0.0,0.0011282105104,0.00451284204159,0.00338463153119,0.0101538945936,0.0011282105104,0.011282105104,0.00451284204159,0.00338463153119,0.00338463153119,0.00338463153119,0.0011282105104,0.0011282105104,0.0203077891872,0.0315898942911,0.0,0.0011282105104,0.00338463153119,0.0011282105104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324924626995,0.0406155783743,0.0722054726655,0.104923577467,0.333950311078,0.0676926306239,0.0597951570511,0.117333893081,0.218872839017,0.0011282105104,0.0304616837807,0.0925132618526,0.0744618936863,0.252719154329,0.195180418299,0.0338463153119,0.00564105255199,0.205334312892,0.217744628507,0.22564210208,0.0755901041966,0.0383591573535,0.0428719993951,0.00338463153119,0.0372309468431,0.0,0.0,0.0,0.0,0.0,0.0,
247Sports_Mcnair_ALAvsLOU_wk5,0.655997133621,0.0,0.0,0.0,0.0,0.0,0.000564541423081,0.0,0.00451633138465,0.00451633138465,0.0,0.0,0.0265334468848,0.0338724853849,0.0378242753465,0.0,0.0175007841155,0.027662529731,0.0191944083848,0.0118553698847,0.0169362426924,0.0163717012694,0.0107262870385,0.00733903850006,0.00733903850006,0.013548994154,0.000564541423081,0.00169362426924,0.0,0.0,0.0,0.000564541423081,0.0,0.0197589498078,0.00790357992314,0.00846812134622,0.00790357992314,0.00225816569233,0.00169362426924,0.0,0.0062099556539,0.00508087280773,0.00733903850006,0.00169362426924,0.0090326627693,0.00282270711541,0.00395178996157,0.00169362426924,0.00112908284616,0.0,0.00169362426924,0.0129844527309,0.0304852368464,0.00169362426924,0.000564541423081,0.00395178996157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307675075579,0.0372597339234,0.0801648820776,0.128715444463,0.300900578502,0.082987589193,0.0575832251543,0.134925400116,0.226945652079,0.00112908284616,0.0203234912309,0.0801648820776,0.0700031364621,0.243317353348,0.217912989309,0.0434696895773,0.0062099556539,0.169926968347,0.235413773425,0.241059187656,0.0711322193083,0.0304852368464,0.0451633138465,0.00112908284616,0.0395178996157,0.0,0.0,0.0,0.0,0.0,0.0,
247Sports_Mcnair_ALAvsOLE_wk3,0.669445015045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00450299337474,0.00450299337474,0.0,0.0,0.0562874171843,0.0172614746032,0.0525349227053,0.0,0.0127584812284,0.0277684591442,0.0225149668737,0.01425947902,0.0187624723948,0.0225149668737,0.0112574834369,0.0105069845411,0.0075049889579,0.00525349227053,0.00150099779158,0.00075049889579,0.0,0.0,0.0,0.0,0.0,0.0135089801242,0.00825548785369,0.0075049889579,0.00450299337474,0.00525349227053,0.00150099779158,0.0,0.00075049889579,0.00375249447895,0.00225149668737,0.00075049889579,0.00225149668737,0.0112574834369,0.00225149668737,0.0120079823326,0.00150099779158,0.0,0.0120079823326,0.0120079823326,0.0240159646653,0.0,0.00075049889579,0.00075049889579,0.0,0.0,0.00150099779158,0.0,0.0,0.0,0.0,0.0,0.0,0.252167628986,0.0457804326432,0.0773013862664,0.093061863078,0.37975244127,0.0773013862664,0.0825548785369,0.120079823326,0.241660644445,0.00150099779158,0.0232654657695,0.117828326639,0.0735488917875,0.209389191926,0.160606763699,0.0825548785369,0.00225149668737,0.139592794617,0.240159646653,0.225149668737,0.0637924061422,0.0307704547274,0.02851895804,0.0075049889579,0.032271452519,0.00075049889579,0.0,0.0,0.0,0.0,0.0,
247Sports_Mcnair_ALAvsTEX_wk4,0.66305617311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025404451077,0.0025404451077,0.0,0.0,0.0304853412924,0.0203235608616,0.0406471217232,0.0,0.0025404451077,0.0101617804308,0.0025404451077,0.0076213353231,0.0076213353231,0.0025404451077,0.0050808902154,0.0025404451077,0.0025404451077,0.0025404451077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0101617804308,0.0025404451077,0.0,0.0025404451077,0.0025404451077,0.0025404451077,0.0076213353231,0.0025404451077,0.0,0.0,0.0050808902154,0.0,0.0025404451077,0.0076213353231,0.0025404451077,0.0076213353231,0.0,0.0,0.0025404451077,0.0050808902154,0.0,0.0,0.0177831157539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193073828185,0.050808902154,0.0838346885541,0.129562700493,0.414092552555,0.0304853412924,0.0635111276925,0.162588486893,0.182912047754,0.0025404451077,0.0457280119386,0.0812942434464,0.0609706825848,0.215937834155,0.223559169478,0.0685920179079,0.0025404451077,0.170209822216,0.165128932001,0.271827626524,0.076213353231,0.025404451077,0.0660515728002,0.0050808902154,0.0406471217232,0.0,0.0,0.0,0.0,0.0,0.0,
247Sports_Potter_ALAvsARK_wk2,0.672716860659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00250546316819,0.00250546316819,0.0,0.0,0.0438456054433,0.00876912108866,0.040087410691,0.0,0.00375819475228,0.00626365792047,0.00751638950457,0.00375819475228,0.00125273158409,0.00501092633638,0.0,0.00375819475228,0.00375819475228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00876912108866,0.00501092633638,0.00250546316819,0.00501092633638,0.0,0.00125273158409,0.0,0.0112745842568,0.0200437053455,0.00125273158409,0.013780047425,0.00250546316819,0.013780047425,0.00125273158409,0.0,0.0,0.0,0.00125273158409,0.0200437053455,0.00751638950457,0.0,0.0,0.00250546316819,0.00250546316819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26307363266,0.0425928738592,0.0839330161343,0.117756768905,0.375819475228,0.0563729212842,0.0714057002934,0.13153681633,0.18665700603,0.00626365792047,0.0626365792047,0.101471258312,0.0689002371252,0.224238953553,0.196678858703,0.0676475055411,0.00626365792047,0.162855105932,0.191667932366,0.24177719573,0.0626365792047,0.0300655580183,0.0689002371252,0.00876912108866,0.0676475055411,0.00250546316819,0.0,0.0,0.0,0.0,0.0,
247Sports_Potter_ALAvsARK_wk6,0.671643745688,0.0,0.000497145629673,0.0,0.0,0.0,0.000497145629673,0.0,0.00944576696379,0.00944576696379,0.0,0.0,0.0357944853365,0.0198858251869,0.0507088542266,0.000497145629673,0.0218744077056,0.028834446521,0.0193886795572,0.00696003881542,0.0164058057792,0.00894862133411,0.0104400582231,0.00894862133411,0.00745718444509,0.00894862133411,0.00149143688902,0.0,0.0,0.0,0.0,0.000994291259346,0.0,0.025851572743,0.00198858251869,0.00994291259346,0.00696003881542,0.00646289318575,0.00298287377804,0.000497145629673,0.00745718444509,0.0054686019264,0.00298287377804,0.000994291259346,0.0104400582231,0.00696003881542,0.00696003881542,0.00795433007477,0.00447431066706,0.000497145629673,0.00596574755608,0.0198858251869,0.0248572814836,0.00497145629673,0.000497145629673,0.0119314951122,0.0,0.00149143688902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305247416619,0.0427545241519,0.0710918250432,0.0989319803049,0.331098989362,0.0810347376367,0.0631374949685,0.127269281196,0.2127783295,0.00248572814836,0.0338059028178,0.113846349195,0.080537592007,0.196372523721,0.196372523721,0.0541888736343,0.00447431066706,0.171018096607,0.22818984402,0.242109921651,0.0571717474124,0.0313201746694,0.0377830678551,0.00248572814836,0.0422573785222,0.00198858251869,0.0,0.0,0.0,0.0,0.0,
247Sports_Potter_ALAvsLOU_wk5,0.668950792386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187907525951,0.00187907525951,0.0,0.0,0.0263070536332,0.0150326020761,0.0450978062283,0.0,0.00187907525951,0.0112744515571,0.00187907525951,0.00375815051902,0.00375815051902,0.00375815051902,0.00375815051902,0.0,0.00187907525951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0150326020761,0.00375815051902,0.00939537629756,0.00187907525951,0.0,0.0,0.0,0.0112744515571,0.0131535268166,0.00751630103805,0.0,0.00939537629756,0.00375815051902,0.00187907525951,0.00751630103805,0.00375815051902,0.0,0.0131535268166,0.0150326020761,0.0150326020761,0.00375815051902,0.0,0.0169116773356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.300652041522,0.0469768814878,0.080800236159,0.122139891868,0.358903374567,0.0714048598615,0.0714048598615,0.137172493944,0.221730880622,0.0150326020761,0.0432187309688,0.129656192906,0.0620094835639,0.197302902249,0.15408417128,0.0394605804498,0.00375815051902,0.163479547578,0.176633074394,0.263070536332,0.0751630103805,0.0281861288927,0.0526141072663,0.00375815051902,0.0563722577854,0.0,0.0,0.0,0.0,0.0,0.0,
247Sports_Potter_ALAvsOLE_wk3,0.663840817062,0.0,0.0,0.0,0.0,0.0,0.0,0.00108826363453,0.00326479090359,0.00326479090359,0.0,0.0,0.0413540181121,0.00435305453811,0.0489718635538,0.0,0.00326479090359,0.0119708999798,0.00435305453811,0.00326479090359,0.00326479090359,0.00435305453811,0.00217652726906,0.00326479090359,0.0,0.00108826363453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326479090359,0.00979437271076,0.00326479090359,0.00435305453811,0.00544131817264,0.00108826363453,0.0,0.0,0.0076178454417,0.00217652726906,0.00108826363453,0.00870610907623,0.0108826363453,0.00435305453811,0.00652958180717,0.00217652726906,0.0,0.00544131817264,0.0152356908834,0.020677009056,0.0,0.0,0.00870610907623,0.0,0.00108826363453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260095008652,0.0446188090157,0.0881493543968,0.100120254377,0.398304490237,0.0750901907825,0.0794432453206,0.158886490641,0.169769126986,0.00544131817264,0.0315596454013,0.144739063392,0.0293831181323,0.195887454215,0.208946617829,0.0620310271681,0.0076178454417,0.168680863352,0.176298708794,0.238329735962,0.0707371362444,0.0511483908228,0.0446188090157,0.00435305453811,0.0827080362242,0.0,0.0,0.0,0.0,0.0,0.0,
247Sports_Potter_ALAvsTEX_wk4,0.673102043358,0.0,0.0,0.0,0.0,0.0,0.00604356492353,0.0,0.00151089123088,0.00151089123088,0.0,0.0,0.0294623790022,0.0400386176184,0.0302178246176,0.0,0.0128425754625,0.0203970316169,0.0120871298471,0.0128425754625,0.00830990176985,0.00755445615441,0.00528811930809,0.00453267369265,0.00226633684632,0.00755445615441,0.00151089123088,0.0,0.0,0.0,0.0,0.0,0.0,0.0219079228478,0.00679901053897,0.00830990176985,0.0037772280772,0.00151089123088,0.0037772280772,0.0,0.0113316842316,0.00528811930809,0.00302178246176,0.00302178246176,0.00151089123088,0.0120871298471,0.00151089123088,0.000755445615441,0.00226633684632,0.0,0.00528811930809,0.00755445615441,0.0203970316169,0.00226633684632,0.0,0.00453267369265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27498220402,0.0415495088492,0.0793217896213,0.151844568704,0.327863397101,0.0868762457757,0.0679901053897,0.12918120024,0.212280217939,0.00302178246176,0.0385277263875,0.103496049315,0.0589247580044,0.223611902171,0.212280217939,0.0528811930809,0.00755445615441,0.18886140386,0.188105958245,0.237209923248,0.0755445615441,0.0317287158485,0.0483485193882,0.00906534738529,0.0521257474654,0.00453267369265,0.0,0.0,0.0,0.0,0.0,
